epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.59299,2.78638,4.94484,1.82713,0,0,0,0,2.47043,4.97154,1.51116,0,0,0
2,17.536,2.5628,4.90323,1.68909,0,0,0,0,2.45423,4.94892,1.49289,9.802e-06,9.802e-06,9.802e-06
