epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,437.554,1.69179,1.11522,1.31848,0.81043,0.93595,0.93582,0.51842,1.58998,1.22257,1.34973,0.000454963,0.000454963,0.000454963
16,462.401,1.74085,1.15908,1.31782,0.82385,0.9194,0.9906,0.52629,1.55311,1.16084,1.32478,0.000483399,0.000483399,0.000483399
17,488.046,1.60066,1.0399,1.30434,0.832,0.93045,0.94907,0.52186,1.57688,1.14126,1.3295,0.000511504,0.000511504,0.000511504
18,513.57,1.64098,1.08246,1.25913,0.832,0.93045,0.94907,0.52186,1.57688,1.14126,1.3295,0.00053928,0.00053928,0.00053928
19,537.643,1.52087,1.10412,1.2226,0.88213,0.96574,0.97902,0.54523,1.58203,1.08361,1.33154,0.000566726,0.000566726,0.000566726
20,561.02,1.64733,1.06752,1.35312,0.91586,0.98167,0.9928,0.50785,1.65375,1.03877,1.39454,0.000593841,0.000593841,0.000593841
21,584.412,1.60636,1.06646,1.27524,0.91586,0.98167,0.9928,0.50785,1.65375,1.03877,1.39454,0.000620627,0.000620627,0.000620627
22,607.662,1.50641,1.02521,1.25265,0.87943,0.97778,0.9928,0.54165,1.59157,1.04043,1.36196,0.000647083,0.000647083,0.000647083
23,631.131,1.5588,1.03553,1.30387,0.87943,0.97778,0.9928,0.54165,1.59157,1.04043,1.36196,0.000673208,0.000673208,0.000673208
24,655.793,1.61965,0.97859,1.21881,0.907,0.96484,0.995,0.58478,1.49087,1.01452,1.30076,0.000699004,0.000699004,0.000699004
25,680.93,1.61562,0.938,1.2998,0.907,0.96484,0.995,0.58478,1.49087,1.01452,1.30076,0.00072447,0.00072447,0.00072447
26,706.926,1.56784,0.95303,1.34844,0.95063,0.9869,0.995,0.58586,1.4735,0.90369,1.27625,0.000749606,0.000749606,0.000749606
27,732.34,1.65862,0.96511,1.33079,0.95063,0.9869,0.995,0.58586,1.4735,0.90369,1.27625,0.000774411,0.000774411,0.000774411
28,757.72,1.49218,0.94402,1.28249,0.91294,0.94595,0.995,0.53976,1.60942,0.95851,1.33248,0.000798887,0.000798887,0.000798887
29,784.07,1.6568,0.94003,1.2697,0.91294,0.94595,0.995,0.53976,1.60942,0.95851,1.33248,0.000823033,0.000823033,0.000823033
30,809.831,1.71891,0.9852,1.29434,0.91294,0.94595,0.995,0.53976,1.60942,0.95851,1.33248,0.000846849,0.000846849,0.000846849
31,834.879,1.52783,0.8621,1.21405,0.93625,0.97671,0.995,0.58093,1.5243,0.88387,1.28853,0.000870335,0.000870335,0.000870335
32,861.039,1.52028,0.87855,1.21869,0.93625,0.97671,0.995,0.58093,1.5243,0.88387,1.28853,0.000893491,0.000893491,0.000893491
33,886.759,1.54553,0.88545,1.24016,0.89201,0.97384,0.95869,0.45879,1.835,0.93162,1.49217,0.000916317,0.000916317,0.000916317
34,914.165,1.72808,0.94054,1.37079,0.89201,0.97384,0.95869,0.45879,1.835,0.93162,1.49217,0.000929518,0.000929518,0.000929518
35,940.677,1.61883,0.92973,1.28456,0.89201,0.97384,0.95869,0.45879,1.835,0.93162,1.49217,0.000924019,0.000924019,0.000924019
36,967.226,1.71042,0.94891,1.34194,0.87097,0.96885,0.96075,0.45494,1.84588,0.91087,1.52537,0.000918519,0.000918519,0.000918519
37,993.901,1.60981,0.8918,1.32752,0.87097,0.96885,0.96075,0.45494,1.84588,0.91087,1.52537,0.00091302,0.00091302,0.00091302
38,1019.43,1.59119,0.85071,1.26336,0.87097,0.96885,0.96075,0.45494,1.84588,0.91087,1.52537,0.00090752,0.00090752,0.00090752
39,1045.22,1.58859,0.86425,1.22285,0.93811,0.97071,0.96342,0.58242,1.54344,0.7889,1.33732,0.000902021,0.000902021,0.000902021
40,1070.65,1.51705,0.89282,1.25227,0.93811,0.97071,0.96342,0.58242,1.54344,0.7889,1.33732,0.000896521,0.000896521,0.000896521
41,1097.42,1.51763,0.86073,1.26639,0.95111,0.96962,0.96641,0.57877,1.49618,0.75989,1.29714,0.000891022,0.000891022,0.000891022
42,1122.63,1.61738,0.90633,1.26745,0.95111,0.96962,0.96641,0.57877,1.49618,0.75989,1.29714,0.000885523,0.000885523,0.000885523
43,1148.17,1.60426,0.97297,1.32317,0.95111,0.96962,0.96641,0.57877,1.49618,0.75989,1.29714,0.000880023,0.000880023,0.000880023
44,1173.7,1.66528,0.87961,1.25261,0.94546,0.97658,0.96797,0.57217,1.51564,0.75277,1.314,0.000874524,0.000874524,0.000874524
45,1201.3,1.60446,0.8308,1.25605,0.94546,0.97658,0.96797,0.57217,1.51564,0.75277,1.314,0.000869024,0.000869024,0.000869024
46,1232.58,1.58994,0.80515,1.24763,0.94546,0.97658,0.96797,0.57217,1.51564,0.75277,1.314,0.000863525,0.000863525,0.000863525
47,1259.99,1.49204,0.76234,1.19138,0.89926,0.97396,0.95113,0.5671,1.51574,0.766,1.3062,0.000858025,0.000858025,0.000858025
48,1289.15,1.52693,0.82512,1.31007,0.89926,0.97396,0.95113,0.5671,1.51574,0.766,1.3062,0.000852526,0.000852526,0.000852526
49,1321.34,1.46792,0.7751,1.17411,0.94325,0.96058,0.95924,0.54689,1.50684,0.7548,1.30683,0.000847026,0.000847026,0.000847026
50,1350.46,1.44421,0.72844,1.24355,0.94325,0.96058,0.95924,0.54689,1.50684,0.7548,1.30683,0.000841527,0.000841527,0.000841527
51,1381.05,1.43189,0.72878,1.17387,0.94325,0.96058,0.95924,0.54689,1.50684,0.7548,1.30683,0.000836027,0.000836027,0.000836027
52,1408.85,1.49292,0.7477,1.24086,0.94207,0.97099,0.95952,0.57386,1.43765,0.70114,1.26721,0.000830528,0.000830528,0.000830528
53,1438.83,1.49787,0.73674,1.28315,0.94207,0.97099,0.95952,0.57386,1.43765,0.70114,1.26721,0.000825029,0.000825029,0.000825029
54,1464.72,1.46789,0.72962,1.22018,0.94207,0.97099,0.95952,0.57386,1.43765,0.70114,1.26721,0.000819529,0.000819529,0.000819529
55,1489.94,1.44682,0.7615,1.22385,0.94983,0.97778,0.95746,0.59939,1.38,0.68475,1.25604,0.00081403,0.00081403,0.00081403
56,1515.28,1.44646,0.75863,1.16661,0.94983,0.97778,0.95746,0.59939,1.38,0.68475,1.25604,0.00080853,0.00080853,0.00080853
57,1541.2,1.49563,0.75855,1.17726,0.96296,0.97778,0.95949,0.60664,1.3709,0.66827,1.27053,0.000803031,0.000803031,0.000803031
58,1566.45,1.37922,0.69508,1.17133,0.96296,0.97778,0.95949,0.60664,1.3709,0.66827,1.27053,0.000797531,0.000797531,0.000797531
59,1595.57,1.42062,0.67965,1.15128,0.96296,0.97778,0.95949,0.60664,1.3709,0.66827,1.27053,0.000792032,0.000792032,0.000792032
60,1621.58,1.36449,0.66208,1.16138,0.99189,1,0.995,0.62793,1.32183,0.63471,1.24746,0.000786532,0.000786532,0.000786532
61,1646.11,1.34325,0.64968,1.15478,0.99189,1,0.995,0.62793,1.32183,0.63471,1.24746,0.000781033,0.000781033,0.000781033
62,1671.83,1.38601,0.67624,1.21612,0.99189,1,0.995,0.62793,1.32183,0.63471,1.24746,0.000775534,0.000775534,0.000775534
63,1695.74,1.29857,0.65869,1.1835,0.98989,1,0.995,0.63125,1.35098,0.6244,1.23848,0.000770034,0.000770034,0.000770034
64,1719.73,1.37599,0.65986,1.141,0.98989,1,0.995,0.63125,1.35098,0.6244,1.23848,0.000764535,0.000764535,0.000764535
65,1744.66,1.40435,0.67249,1.16346,0.97889,1,0.995,0.63391,1.34902,0.62066,1.23707,0.000759035,0.000759035,0.000759035
66,1769.45,1.37042,0.66517,1.14089,0.97889,1,0.995,0.63391,1.34902,0.62066,1.23707,0.000753536,0.000753536,0.000753536
67,1794.98,1.39082,0.66011,1.18293,0.97889,1,0.995,0.63391,1.34902,0.62066,1.23707,0.000748036,0.000748036,0.000748036
68,1820.18,1.34754,0.6818,1.16766,0.98091,1,0.995,0.63473,1.36541,0.6176,1.24575,0.000742537,0.000742537,0.000742537
69,1846.02,1.33015,0.66401,1.1658,0.98091,1,0.995,0.63473,1.36541,0.6176,1.24575,0.000737037,0.000737037,0.000737037
70,1871.89,1.40612,0.68208,1.26124,0.98091,1,0.995,0.63473,1.36541,0.6176,1.24575,0.000731538,0.000731538,0.000731538
71,1898.61,1.31498,0.64386,1.14219,0.96775,1,0.995,0.64737,1.35535,0.59945,1.23453,0.000726038,0.000726038,0.000726038
72,1926.12,1.33497,0.67106,1.18998,0.96775,1,0.995,0.64737,1.35535,0.59945,1.23453,0.000720539,0.000720539,0.000720539
73,1952.41,1.35947,0.67492,1.12733,0.98388,1,0.995,0.66557,1.31103,0.58356,1.21938,0.00071504,0.00071504,0.00071504
74,1978.12,1.37549,0.67781,1.29946,0.98388,1,0.995,0.66557,1.31103,0.58356,1.21938,0.00070954,0.00070954,0.00070954
75,2004.61,1.3203,0.62802,1.15743,0.98388,1,0.995,0.66557,1.31103,0.58356,1.21938,0.000704041,0.000704041,0.000704041
76,2031.11,1.27381,0.60972,1.14764,0.9796,1,0.995,0.67834,1.23885,0.58051,1.19674,0.000698541,0.000698541,0.000698541
77,2057.06,1.34006,0.63995,1.16572,0.9796,1,0.995,0.67834,1.23885,0.58051,1.19674,0.000693042,0.000693042,0.000693042
78,2082.86,1.30626,0.6259,1.13808,0.9796,1,0.995,0.67834,1.23885,0.58051,1.19674,0.000687542,0.000687542,0.000687542
79,2107.52,1.31938,0.63075,1.16749,0.95132,0.97778,0.96761,0.66633,1.22278,0.59327,1.19607,0.000682043,0.000682043,0.000682043
80,2132.05,1.27618,0.61492,1.13469,0.95132,0.97778,0.96761,0.66633,1.22278,0.59327,1.19607,0.000676543,0.000676543,0.000676543
81,2156.08,1.34201,0.61363,1.10364,0.95161,0.97467,0.96272,0.64996,1.23507,0.58759,1.1968,0.000671044,0.000671044,0.000671044
82,2180.39,1.21669,0.58391,1.10798,0.95161,0.97467,0.96272,0.64996,1.23507,0.58759,1.1968,0.000665545,0.000665545,0.000665545
83,2204.76,1.31142,0.62554,1.23049,0.95161,0.97467,0.96272,0.64996,1.23507,0.58759,1.1968,0.000660045,0.000660045,0.000660045
84,2229.01,1.30843,0.61252,1.13135,0.95811,0.97778,0.96254,0.64529,1.25851,0.57648,1.19519,0.000654546,0.000654546,0.000654546
85,2252.92,1.32289,0.62565,1.17738,0.95811,0.97778,0.96254,0.64529,1.25851,0.57648,1.19519,0.000649046,0.000649046,0.000649046
86,2276.65,1.26195,0.61125,1.12684,0.95811,0.97778,0.96254,0.64529,1.25851,0.57648,1.19519,0.000643547,0.000643547,0.000643547
87,2300.92,1.26476,0.57795,1.07796,0.9816,1,0.995,0.62661,1.28958,0.5996,1.22002,0.000638047,0.000638047,0.000638047
88,2325.93,1.25804,0.60112,1.13865,0.9816,1,0.995,0.62661,1.28958,0.5996,1.22002,0.000632548,0.000632548,0.000632548
89,2351.01,1.26541,0.64198,1.15929,0.98015,1,0.995,0.63885,1.32291,0.58601,1.24329,0.000627048,0.000627048,0.000627048
90,2375.68,1.25933,0.59068,1.1044,0.98015,1,0.995,0.63885,1.32291,0.58601,1.24329,0.000621549,0.000621549,0.000621549
91,2400.59,1.2645,0.59405,1.12409,0.98015,1,0.995,0.63885,1.32291,0.58601,1.24329,0.000616049,0.000616049,0.000616049
92,2425.41,1.24871,0.5752,1.11404,0.97436,1,0.995,0.63561,1.30672,0.56399,1.22807,0.00061055,0.00061055,0.00061055
93,2450.45,1.32154,0.63715,1.18412,0.97436,1,0.995,0.63561,1.30672,0.56399,1.22807,0.000605051,0.000605051,0.000605051
94,2476.87,1.29797,0.58575,1.13716,0.97436,1,0.995,0.63561,1.30672,0.56399,1.22807,0.000599551,0.000599551,0.000599551
95,2501.44,1.2278,0.58584,1.07881,0.9811,1,0.995,0.64574,1.26261,0.55862,1.21005,0.000594052,0.000594052,0.000594052
96,2525.66,1.16481,0.55466,1.09946,0.9811,1,0.995,0.64574,1.26261,0.55862,1.21005,0.000588552,0.000588552,0.000588552
97,2549.82,1.23027,0.58384,1.11693,0.98298,1,0.995,0.65369,1.23495,0.55561,1.20431,0.000583053,0.000583053,0.000583053
98,2573.98,1.2112,0.59323,1.08151,0.98298,1,0.995,0.65369,1.23495,0.55561,1.20431,0.000577553,0.000577553,0.000577553
99,2599.07,1.17119,0.57254,1.08989,0.98298,1,0.995,0.65369,1.23495,0.55561,1.20431,0.000572054,0.000572054,0.000572054
100,2623.58,1.15942,0.56609,1.08049,0.97189,0.99183,0.995,0.65304,1.216,0.56021,1.19987,0.000566554,0.000566554,0.000566554
101,2648.36,1.17778,0.59186,1.09199,0.97189,0.99183,0.995,0.65304,1.216,0.56021,1.19987,0.000561055,0.000561055,0.000561055
102,2674.14,1.21124,0.57689,1.05211,0.97189,0.99183,0.995,0.65304,1.216,0.56021,1.19987,0.000555556,0.000555556,0.000555556
103,2700.55,1.17423,0.56412,1.04518,0.9802,0.9936,0.995,0.64771,1.22333,0.56705,1.20561,0.000550056,0.000550056,0.000550056
104,2726.53,1.18869,0.62155,1.11787,0.9802,0.9936,0.995,0.64771,1.22333,0.56705,1.20561,0.000544557,0.000544557,0.000544557
105,2753.9,1.20839,0.61657,1.11806,0.9789,0.99213,0.995,0.64485,1.25844,0.56465,1.20183,0.000539057,0.000539057,0.000539057
106,2779.73,1.13205,0.55027,1.09332,0.9789,0.99213,0.995,0.64485,1.25844,0.56465,1.20183,0.000533558,0.000533558,0.000533558
107,2805,1.14828,0.56425,1.11333,0.9789,0.99213,0.995,0.64485,1.25844,0.56465,1.20183,0.000528058,0.000528058,0.000528058
108,2829.25,1.18183,0.60403,1.18241,0.98435,0.99857,0.995,0.64167,1.27287,0.54697,1.203,0.000522559,0.000522559,0.000522559
109,2852.69,1.17511,0.58609,1.1122,0.98435,0.99857,0.995,0.64167,1.27287,0.54697,1.203,0.000517059,0.000517059,0.000517059
110,2875.84,1.21349,0.56008,1.06077,0.98435,0.99857,0.995,0.64167,1.27287,0.54697,1.203,0.00051156,0.00051156,0.00051156
111,2899.7,1.27282,0.57505,1.12112,0.97868,0.99568,0.995,0.65175,1.28624,0.54884,1.21884,0.00050606,0.00050606,0.00050606
112,2923.2,1.13238,0.54932,1.05778,0.97868,0.99568,0.995,0.65175,1.28624,0.54884,1.21884,0.000500561,0.000500561,0.000500561
113,2948.77,1.19143,0.57161,1.12511,0.96585,1,0.995,0.66225,1.2621,0.56594,1.22155,0.000495062,0.000495062,0.000495062
114,2973.67,1.1383,0.54078,1.07409,0.96585,1,0.995,0.66225,1.2621,0.56594,1.22155,0.000489562,0.000489562,0.000489562
115,2997.56,1.18552,0.54539,1.11887,0.96585,1,0.995,0.66225,1.2621,0.56594,1.22155,0.000484063,0.000484063,0.000484063
116,3021.32,1.1694,0.53199,1.06216,0.95205,0.99836,0.995,0.65389,1.23927,0.55807,1.19314,0.000478563,0.000478563,0.000478563
117,3044.96,1.09349,0.53413,1.08061,0.95205,0.99836,0.995,0.65389,1.23927,0.55807,1.19314,0.000473064,0.000473064,0.000473064
118,3068.68,1.18164,0.57364,1.14291,0.95205,0.99836,0.995,0.65389,1.23927,0.55807,1.19314,0.000467564,0.000467564,0.000467564
119,3092.55,1.22087,0.56258,1.11538,0.964,0.99209,0.995,0.67091,1.22402,0.53237,1.18299,0.000462065,0.000462065,0.000462065
120,3117.21,1.16107,0.52585,1.08901,0.964,0.99209,0.995,0.67091,1.22402,0.53237,1.18299,0.000456565,0.000456565,0.000456565
121,3143.25,1.22159,0.58998,1.12781,0.97268,0.99354,0.995,0.68317,1.19758,0.52309,1.17505,0.000451066,0.000451066,0.000451066
122,3170.01,1.18029,0.53706,1.10681,0.97268,0.99354,0.995,0.68317,1.19758,0.52309,1.17505,0.000445567,0.000445567,0.000445567
123,3195.06,1.1534,0.52533,1.0366,0.97268,0.99354,0.995,0.68317,1.19758,0.52309,1.17505,0.000440067,0.000440067,0.000440067
124,3219.33,1.13203,0.52377,1.10048,0.97852,0.9894,0.995,0.68325,1.1757,0.52453,1.16321,0.000434568,0.000434568,0.000434568
125,3243.35,1.14996,0.55114,1.14681,0.97852,0.9894,0.995,0.68325,1.1757,0.52453,1.16321,0.000429068,0.000429068,0.000429068
126,3267.28,1.09084,0.51729,1.07996,0.97852,0.9894,0.995,0.68325,1.1757,0.52453,1.16321,0.000423569,0.000423569,0.000423569
127,3292.03,1.1161,0.52633,1.07208,0.97953,0.98485,0.995,0.68732,1.15397,0.52508,1.14883,0.000418069,0.000418069,0.000418069
128,3318.26,1.06043,0.50258,1.02584,0.97953,0.98485,0.995,0.68732,1.15397,0.52508,1.14883,0.00041257,0.00041257,0.00041257
129,3343.14,1.05356,0.52638,1.06976,0.955,0.96275,0.96672,0.68397,1.14808,0.51139,1.14973,0.00040707,0.00040707,0.00040707
130,3366.85,1.02309,0.50805,1.01113,0.955,0.96275,0.96672,0.68397,1.14808,0.51139,1.14973,0.000401571,0.000401571,0.000401571
131,3391.07,1.08754,0.52558,1.07514,0.955,0.96275,0.96672,0.68397,1.14808,0.51139,1.14973,0.000396071,0.000396071,0.000396071
132,3417.66,1.09012,0.49653,1.03526,0.95434,0.96172,0.96822,0.69727,1.1477,0.50626,1.15847,0.000390572,0.000390572,0.000390572
133,3442.29,1.08681,0.49978,1.02793,0.95434,0.96172,0.96822,0.69727,1.1477,0.50626,1.15847,0.000385073,0.000385073,0.000385073
134,3466.59,1.11233,0.51895,1.07945,0.95434,0.96172,0.96822,0.69727,1.1477,0.50626,1.15847,0.000379573,0.000379573,0.000379573
135,3492.12,1.09729,0.53774,1.09913,0.95928,0.97085,0.96775,0.69266,1.12595,0.49874,1.15106,0.000374074,0.000374074,0.000374074
136,3517.73,1.07417,0.50964,1.04718,0.95928,0.97085,0.96775,0.69266,1.12595,0.49874,1.15106,0.000368574,0.000368574,0.000368574
137,3542.86,1.03934,0.49296,1.0526,0.96082,0.97778,0.96735,0.69257,1.114,0.49697,1.14496,0.000363075,0.000363075,0.000363075
138,3568.18,1.06418,0.52072,1.07658,0.96082,0.97778,0.96735,0.69257,1.114,0.49697,1.14496,0.000357575,0.000357575,0.000357575
139,3593.82,0.99689,0.49478,1.03834,0.96082,0.97778,0.96735,0.69257,1.114,0.49697,1.14496,0.000352076,0.000352076,0.000352076
140,3619.62,1.1058,0.52878,1.05486,0.96003,0.97778,0.96702,0.69779,1.10949,0.49548,1.13911,0.000346576,0.000346576,0.000346576
141,3645.13,1.14548,0.51692,1.06109,0.96003,0.97778,0.96702,0.69779,1.10949,0.49548,1.13911,0.000341077,0.000341077,0.000341077
142,3670.34,1.01356,0.48934,1.08367,0.96003,0.97778,0.96702,0.69779,1.10949,0.49548,1.13911,0.000335578,0.000335578,0.000335578
143,3696.74,1.04898,0.50051,1.04509,0.95665,0.97778,0.9665,0.68992,1.11795,0.49947,1.1441,0.000330078,0.000330078,0.000330078
144,3722.84,1.05263,0.50637,1.0756,0.95665,0.97778,0.9665,0.68992,1.11795,0.49947,1.1441,0.000324579,0.000324579,0.000324579
145,3750.4,1.10921,0.51238,1.01679,0.94997,0.97778,0.9661,0.69803,1.10677,0.49271,1.14102,0.000319079,0.000319079,0.000319079
146,3776.12,1.00103,0.49867,1.06199,0.94997,0.97778,0.9661,0.69803,1.10677,0.49271,1.14102,0.00031358,0.00031358,0.00031358
147,3802.95,1.00809,0.49033,1.02897,0.94997,0.97778,0.9661,0.69803,1.10677,0.49271,1.14102,0.00030808,0.00030808,0.00030808
148,3830,1.04657,0.50512,1.02893,0.94988,0.97778,0.96602,0.70797,1.10423,0.49733,1.13792,0.000302581,0.000302581,0.000302581
149,3856.1,1.041,0.4964,1.09006,0.94988,0.97778,0.96602,0.70797,1.10423,0.49733,1.13792,0.000297081,0.000297081,0.000297081
150,3883.11,0.99514,0.49111,1.0434,0.94988,0.97778,0.96602,0.70797,1.10423,0.49733,1.13792,0.000291582,0.000291582,0.000291582
151,3911.64,1.02787,0.49258,1.04557,0.95079,0.9766,0.96594,0.71233,1.0922,0.4867,1.13103,0.000286083,0.000286083,0.000286083
152,3939.68,1.06935,0.50251,1.07781,0.95079,0.9766,0.96594,0.71233,1.0922,0.4867,1.13103,0.000280583,0.000280583,0.000280583
153,3968.46,1.01748,0.48137,1.03596,0.9551,0.9716,0.96579,0.70493,1.08911,0.48025,1.12785,0.000275084,0.000275084,0.000275084
154,3993.24,1.01844,0.48252,1.00008,0.9551,0.9716,0.96579,0.70493,1.08911,0.48025,1.12785,0.000269584,0.000269584,0.000269584
155,4017.57,0.98587,0.47414,1.0365,0.9551,0.9716,0.96579,0.70493,1.08911,0.48025,1.12785,0.000264085,0.000264085,0.000264085
156,4041.65,0.94716,0.46071,0.98202,0.98045,0.99451,0.995,0.71268,1.09731,0.48621,1.12881,0.000258585,0.000258585,0.000258585
157,4065.92,0.94259,0.47301,1.00168,0.98045,0.99451,0.995,0.71268,1.09731,0.48621,1.12881,0.000253086,0.000253086,0.000253086
158,4090.01,0.95572,0.46698,0.99341,0.98045,0.99451,0.995,0.71268,1.09731,0.48621,1.12881,0.000247586,0.000247586,0.000247586
159,4114.58,0.98735,0.4747,1.03501,0.96064,0.97534,0.96674,0.69074,1.12437,0.48543,1.13975,0.000242087,0.000242087,0.000242087
160,4138.49,1.03265,0.48218,1.06634,0.96064,0.97534,0.96674,0.69074,1.12437,0.48543,1.13975,0.000236587,0.000236587,0.000236587
161,4162.63,1.04853,0.49486,1.04557,0.95993,0.97382,0.96688,0.68116,1.15954,0.48567,1.15338,0.000231088,0.000231088,0.000231088
162,4187.41,0.94446,0.46578,1.00447,0.95993,0.97382,0.96688,0.68116,1.15954,0.48567,1.15338,0.000225589,0.000225589,0.000225589
163,4211.74,1.0284,0.48169,1.00023,0.95993,0.97382,0.96688,0.68116,1.15954,0.48567,1.15338,0.000220089,0.000220089,0.000220089
164,4236.27,0.99222,0.47727,1.03835,0.95777,0.9743,0.9665,0.67439,1.1672,0.48184,1.15558,0.00021459,0.00021459,0.00021459
165,4260.52,1.0187,0.48235,1.04669,0.95777,0.9743,0.9665,0.67439,1.1672,0.48184,1.15558,0.00020909,0.00020909,0.00020909
166,4285.32,0.95381,0.47894,1.06564,0.95777,0.9743,0.9665,0.67439,1.1672,0.48184,1.15558,0.000203591,0.000203591,0.000203591
167,4311.13,0.92988,0.4533,1.01233,0.95837,0.9702,0.96688,0.68382,1.13129,0.4813,1.14087,0.000198091,0.000198091,0.000198091
168,4336.46,1.02408,0.48885,1.01077,0.95837,0.9702,0.96688,0.68382,1.13129,0.4813,1.14087,0.000192592,0.000192592,0.000192592
169,4362.37,0.96012,0.47353,1.02719,0.95962,0.96895,0.96688,0.69296,1.10575,0.47375,1.13113,0.000187092,0.000187092,0.000187092
170,4386.69,0.98532,0.46046,1.00736,0.95962,0.96895,0.96688,0.69296,1.10575,0.47375,1.13113,0.000181593,0.000181593,0.000181593
171,4412.02,0.93675,0.46956,1.01027,0.95962,0.96895,0.96688,0.69296,1.10575,0.47375,1.13113,0.000176094,0.000176094,0.000176094
172,4437.22,0.93466,0.46662,1.02566,0.95912,0.97177,0.96702,0.69583,1.11403,0.47522,1.13419,0.000170594,0.000170594,0.000170594
173,4461.91,0.94696,0.43998,0.99856,0.95912,0.97177,0.96702,0.69583,1.11403,0.47522,1.13419,0.000165095,0.000165095,0.000165095
174,4486.42,0.9655,0.47256,0.99529,0.95912,0.97177,0.96702,0.69583,1.11403,0.47522,1.13419,0.000159595,0.000159595,0.000159595
175,4511.45,0.94356,0.45456,0.9538,0.96174,0.97256,0.96702,0.68662,1.13031,0.47615,1.14021,0.000154096,0.000154096,0.000154096
176,4537.21,1.00294,0.48787,1.0172,0.96174,0.97256,0.96702,0.68662,1.13031,0.47615,1.14021,0.000148596,0.000148596,0.000148596
177,4563.86,1.00243,0.47025,0.98167,0.9648,0.97222,0.96775,0.68795,1.13993,0.48041,1.14589,0.000143097,0.000143097,0.000143097
178,4589.36,1.00527,0.4805,1.05736,0.9648,0.97222,0.96775,0.68795,1.13993,0.48041,1.14589,0.000137597,0.000137597,0.000137597
179,4614.36,0.97119,0.45739,1.00609,0.9648,0.97222,0.96775,0.68795,1.13993,0.48041,1.14589,0.000132098,0.000132098,0.000132098
180,4640.6,1.00253,0.46571,1.03826,0.96452,0.97301,0.96797,0.70543,1.1217,0.47244,1.13749,0.000126598,0.000126598,0.000126598
181,4665.58,1.00514,0.4645,1.07365,0.96452,0.97301,0.96797,0.70543,1.1217,0.47244,1.13749,0.000121099,0.000121099,0.000121099
182,4690.69,0.92565,0.45393,0.99507,0.96452,0.97301,0.96797,0.70543,1.1217,0.47244,1.13749,0.0001156,0.0001156,0.0001156
183,4715.82,0.92657,0.44935,0.98688,0.96326,0.9775,0.96797,0.7176,1.09507,0.46285,1.12458,0.0001101,0.0001101,0.0001101
184,4740.61,0.97252,0.46244,1.04807,0.96326,0.9775,0.96797,0.7176,1.09507,0.46285,1.12458,0.000104601,0.000104601,0.000104601
185,4768.28,0.94904,0.44843,1.00379,0.9623,0.97778,0.97042,0.72042,1.06493,0.45586,1.11409,9.91012e-05,9.91012e-05,9.91012e-05
186,4795.8,0.93229,0.45283,1.0225,0.9623,0.97778,0.97042,0.72042,1.06493,0.45586,1.11409,9.36017e-05,9.36017e-05,9.36017e-05
