epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.1225,2.90864,5.14019,2.27173,0,0,0,0,2.81192,4.81666,2.36476,3.333e-05,3.333e-05,3.333e-05
2,23.6055,2.55874,4.98616,2.02114,0,0,0,0,2.38711,4.72903,2.06563,7.00708e-05,7.00708e-05,7.00708e-05
3,34.8764,2.46429,4.74434,1.84929,0,0,0,0,2.15865,4.64309,1.90388,9.80124e-05,9.80124e-05,9.80124e-05
